x Centroid, y Centroid,Eccentricity, Length ,x Vector of major axis,Y Vector of major axis, Count,X Max Pos, Y Max Pos, Max Dist From Linear Fit, End 1 x,End 1 Y, End 2 X,End 2 Y,X bounding Box Min, X Bounding Box Max,Y bounding Box Min, Y Bounding Box Max
116.687500,54.000000,0.501564,9.000000,1.000000,0.000000,48.000000,115.000000,54.000000,2.000000,112.000000,54.000000,121.000000,54.000000,112.000000,121.000000,52.000000,56.000000
193.637161,73.796463,0.030250,11.661597,0.508265,-0.861201,113.000000,194.000000,74.000000,5.767574,190.678207,78.810089,196.605392,68.767113,188.000000,199.000000,68.000000,80.000000
143.708862,73.848099,0.060434,9.919107,0.258205,0.966090,79.000000,144.000000,74.000000,4.846687,142.452240,69.146393,145.013412,78.729149,139.000000,148.000000,69.000000,79.000000
168.755554,73.944443,0.027985,10.431435,0.247628,0.968855,90.000000,169.000000,74.000000,5.116194,167.461655,68.882004,170.044769,78.988556,164.000000,174.000000,69.000000,79.000000
93.641510,74.075470,0.020106,7.938563,0.295282,-0.955410,53.000000,94.000000,74.000000,3.797352,92.478401,77.838791,94.822517,70.254211,90.000000,97.000000,70.000000,78.000000
118.741936,73.935486,0.026039,8.431318,0.867142,0.498061,62.000000,119.000000,74.000000,4.039061,115.092323,71.839256,122.403473,76.038567,115.000000,123.000000,70.000000,78.000000
18.871796,74.128204,0.090316,6.363961,0.707107,-0.707107,39.000000,19.000000,74.000000,2.828488,16.500000,76.500000,21.000000,72.000000,16.000000,22.000000,71.000000,77.000000
43.809525,74.071426,0.050911,7.208591,0.532549,0.846399,42.000000,44.000000,74.000000,3.405038,41.911888,71.055443,45.750813,77.156784,41.000000,47.000000,71.000000,77.000000
68.931816,74.045456,0.042449,7.211102,0.554701,0.832050,44.000000,69.000000,74.000000,3.523444,66.931816,71.045456,70.931816,77.045456,66.000000,72.000000,71.000000,77.000000
191.339279,93.839287,0.122115,8.131696,0.998903,0.046823,56.000000,191.000000,94.000000,3.865242,186.970261,93.634491,195.093033,94.015244,187.000000,195.000000,90.000000,97.000000
122.739128,93.869568,0.449091,11.014498,0.999988,-0.004876,69.000000,123.000000,94.000000,3.141612,116.994621,93.897575,128.008987,93.843872,117.000000,128.000000,91.000000,97.000000
156.727280,94.327271,0.329748,9.096646,0.998477,0.055179,55.000000,157.000000,94.000000,3.337899,151.996368,94.065826,161.079147,94.567772,152.000000,161.000000,91.000000,97.000000
30.695652,94.000000,0.823842,27.000000,1.000000,0.000000,138.000000,34.000000,94.000000,2.000000,17.000000,94.000000,44.000000,94.000000,17.000000,44.000000,92.000000,96.000000
79.818184,94.500000,0.615410,15.000000,1.000000,0.000000,88.000000,78.000000,95.000000,2.500000,72.000000,94.500000,87.000000,94.500000,72.000000,87.000000,92.000000,97.000000
